Time,Y,Y_type,CL,Drug,ConcInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,39.56869,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,42.94458,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,46.31569,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,47.36767,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,49.96892,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,52.70884,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,54.11945,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,56.29513,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,56.64897,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,57.70095,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,59.31717,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,56.01779,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,56.99804,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,55.52527,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,51.79553,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,51.9342,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,49.4764,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,46.38263,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,44.48907,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,43.2267,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,39.49696,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,52.49845,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,52.71362,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,47.86496,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,51.44647,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,52.28805,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,52.01549,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,49.6868,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,53.5552,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,56.57725,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,56.86415,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,54.40157,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,55.02797,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,57.00282,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,60.36915,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,63.32903,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,65.71032,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,67.61345,Cells,HighExpr,LowAffinity,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.04222333333332,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9.51343666666666,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14.3862933333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,18.2042466666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,21.2243033333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,23.79468,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,25.8015833333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,26.7542433333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,28.65287,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,30.3931733333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,33.0735366666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,35.6249133333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,35.22022,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,37.5021533333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,37.9287866666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,39.0507233333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,37.58078,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,35.7068633333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,36.0581233333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,32.9506966666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,31.0519166666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,27.9506866666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,22.71886,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,14.7899833333333,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,10.7727466666667,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,3.21569666666666,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,HighExpr,LowAffinity,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.53466,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,HighExpr,LowAffinity,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.19625666666666,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0,Cells,HighExpr,LowAffinity,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5.18148333333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13.2808566666666,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20.42458,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,27.19429,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,32.9092933333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,36.7843533333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,41.57462,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,46.16497,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,49.05243,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,52.58094,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,56.60154,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,59.5445966666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,62.1196833333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,64.39708,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,67.02662,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,68.74167,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,70.5644666666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,72.4801066666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,74.32341,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,76.0348266666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,77.970781,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,80.034506,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,81.5206476666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,82.488052,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,79.768537,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,83.4733393333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,85.308976,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,86.39742,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,87.1359663333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,88.354642,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,88.700595,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,88.7607413333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,89.0601273333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,89.250376,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,89.291644,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,89.809083,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,89.5083256666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,89.8964086666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,90.4001216666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,89.842093,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,90.3977466666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,90.888301,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,91.0462013333333,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,91.2722676666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,91.5582746666667,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,91.764856,Cells,LowExpr,HighAffinity,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
